dataset,task,n_samples,n_features,grouped,status,model,bal_acc,auc,brier,mcc,repeat,fold,mae,r2,spearman
rehab24_ex1,classification,88,20,True,active,rf,0.3863636363636363,0.3636363636363636,0.2915574825496524,-0.2337367475021143,6,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6045454545454545,0.7363636363636363,0.2241108571428571,0.2659359417861561,6,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.75,0.88,0.1729974,0.502518907629606,6,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4333333333333333,0.7,0.2206504354545454,-0.1490711984999859,6,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,7,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.8166666666666667,0.8333333333333334,0.1968648043558029,0.6333333333333333,7,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4727272727272727,0.6,0.2398541077065112,-0.055048188256318,7,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4818181818181818,0.6545454545454545,0.2390473258000096,-0.0373978796003382,7,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6499999999999999,0.59,0.224626,0.3015113445777636,7,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,8,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4333333333333333,0.7,0.2206504354545454,-0.1490711984999859,8,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.8545454545454545,0.918181818181818,0.1624514537334896,0.7156264473321343,8,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.3409090909090909,0.4318181818181817,0.2865950476190476,-0.337099931231621,8,4,,,
rehab24_ex1,classification,88,20,True,active,rf,1.0,1.0,0.1191219701553288,1.0,8,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,9,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6318181818181818,0.7636363636363636,0.2234223887845385,0.3091410387156351,9,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.7727272727272727,0.9,0.1654757921199114,0.6030226891555273,9,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6,0.62,0.224550312489195,0.2041241452319315,9,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5333333333333333,0.6666666666666666,0.2186516363636363,0.0690065559342354,9,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,10,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5227272727272727,0.6000000000000001,0.2533508632482992,0.0454545454545454,10,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6545454545454545,0.7272727272727273,0.2173176178810668,0.3624412178045377,10,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6,0.5399999999999999,0.240294112432635,0.2,10,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4333333333333333,0.3999999999999999,0.2735138213857967,-0.1490711984999859,10,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,11,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.8166666666666667,0.8666666666666667,0.205700411724171,0.6333333333333333,11,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6318181818181818,0.8,0.2277222038429975,0.3091410387156351,11,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5318181818181817,0.6090909090909091,0.2338125714285714,0.0674199862463242,11,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.75,0.88,0.1928716,0.5241424183609591,11,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0399999999999999,0.3306441077294028,-0.7071067811865475,12,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.3863636363636363,0.3636363636363636,0.2915574825496524,-0.2337367475021143,12,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4772727272727273,0.5727272727272728,0.2617579047619048,-0.0454545454545454,12,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5,0.95,0.2142633826301335,0.0,12,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.8166666666666667,0.8333333333333334,0.1980472727272727,0.6333333333333333,12,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,13,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6318181818181818,0.7636363636363636,0.2234223887845385,0.3091410387156351,13,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.7227272727272727,0.8090909090909092,0.2092026666666667,0.4719399037242694,13,3,,,
rehab24_ex1,classification,88,20,True,active,rf,1.0,1.0,0.1191219701553288,1.0,13,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5333333333333333,0.6666666666666666,0.2186516363636363,0.0690065559342354,13,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,14,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6318181818181818,0.7636363636363636,0.2234223887845385,0.3091410387156351,14,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6227272727272727,0.7999999999999999,0.2239291428571428,0.2477168471534311,14,3,,,
rehab24_ex1,classification,88,20,True,active,rf,1.0,1.0,0.1191219701553288,1.0,14,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.9166666666666669,0.8666666666666667,0.193006909090909,0.8333333333333334,14,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,15,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.9166666666666669,0.8666666666666667,0.193006909090909,0.8333333333333334,15,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6227272727272727,0.7999999999999999,0.2239291428571428,0.2477168471534311,15,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6318181818181818,0.7636363636363636,0.2234223887845385,0.3091410387156351,15,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.85,0.99,0.1626810921661657,0.7337993857053428,15,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,16,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4333333333333333,0.7,0.2211673051279299,-0.1490711984999859,16,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6545454545454545,0.85,0.2035464761904762,0.3624412178045377,16,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.3863636363636363,0.3636363636363636,0.2915574825496524,-0.2337367475021143,16,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.75,0.88,0.1928716,0.5241424183609591,16,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,17,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4818181818181818,0.6545454545454545,0.2390473258000096,-0.0373978796003382,17,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.4727272727272727,0.6,0.2398541077065112,-0.055048188256318,17,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.6499999999999999,0.59,0.224626,0.3015113445777636,17,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.9166666666666669,0.8666666666666667,0.193006909090909,0.8333333333333334,17,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,18,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.8166666666666667,0.8333333333333334,0.1980472727272727,0.6333333333333333,18,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5227272727272727,0.6363636363636362,0.2377342857142856,0.0454545454545454,18,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.3863636363636363,0.3636363636363636,0.2915574825496524,-0.2337367475021143,18,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5,0.96,0.2209889478944806,0.0,18,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,19,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5227272727272727,0.6000000000000001,0.2533508632482992,0.0454545454545454,19,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5772727272727273,0.7636363636363637,0.2307289768835896,0.1589409883014377,19,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5,0.96,0.2209889478944806,0.0,19,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.8166666666666667,0.8666666666666667,0.205700411724171,0.6333333333333333,19,5,,,
rehab24_ex1,classification,88,20,True,active,rf,0.2,0.0199999999999999,0.3399802666666666,-0.7071067811865475,20,1,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5318181818181817,0.6090909090909091,0.2338125714285714,0.0674199862463242,20,2,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5227272727272727,0.5818181818181818,0.2361280563560151,0.0454545454545454,20,3,,,
rehab24_ex1,classification,88,20,True,active,rf,0.5,0.62,0.2388304458780815,0.0,20,4,,,
rehab24_ex1,classification,88,20,True,active,rf,0.8166666666666667,0.8333333333333334,0.1980472727272727,0.6333333333333333,20,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.55,0.8799999999999999,0.3391220155055008,0.1889822365046136,1,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.8333333333333334,0.1798215801715011,0.6333333333333333,1,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5,0.8,0.2585169868945215,0.0,1,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.6272727272727273,0.2494829755366621,0.4281744192888376,1,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7,0.8200000000000001,0.1928750436333239,0.4364357804719848,1,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,2,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.9666666666666668,0.174566241367069,0.6333333333333333,2,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5409090909090909,0.8181818181818181,0.2131603417803453,0.1167748416242284,2,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.6272727272727273,0.2494829755366621,0.4281744192888376,2,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7,0.87,0.222486884166121,0.5,2,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,3,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.8333333333333334,0.1798215801715011,0.6333333333333333,3,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7,0.8363636363636364,0.2180187021690617,0.5087470190691683,3,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7636363636363637,0.8727272727272727,0.1877127440052627,0.5272727272727272,3,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5,0.7799999999999999,0.2278403396899807,0.0,3,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,4,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6181818181818182,0.5636363636363637,0.2539376414886672,0.2363636363636363,4,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.45,0.6727272727272727,0.2913687117275021,-0.2345207879911714,4,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5,0.7799999999999999,0.2278403396899807,0.0,4,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.9,0.8333333333333334,0.1770615082064844,0.8280786712108251,4,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,5,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.6,0.2389300978768906,0.3464101615137754,5,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5545454545454546,0.5727272727272728,0.2436589484020075,0.1556997888323046,5,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.6272727272727273,0.2494829755366621,0.4281744192888376,5,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.25,0.0099999999999999,0.4411252764319444,-0.5773502691896257,5,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.55,0.8799999999999999,0.3391220155055008,0.1889822365046136,6,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.3772727272727272,0.4363636363636363,0.305846692786304,-0.2477168471534311,6,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7545454545454545,0.8363636363636364,0.1901617429510936,0.5393598899705937,6,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.66,0.2508327489318884,0.420084025208403,6,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.6,0.2389300978768906,0.3464101615137754,6,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.2029785887041726,0.3779644730092272,7,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.8333333333333334,0.1798215801715011,0.6333333333333333,7,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.4318181818181818,0.409090909090909,0.3285979570948478,-0.137620470640795,7,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7636363636363637,0.8727272727272727,0.1877127440052627,0.5272727272727272,7,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.55,0.45,0.3078079951513079,0.140028008402801,7,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,8,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.9,0.9666666666666668,0.1698177796112906,0.8280786712108251,8,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7227272727272727,0.6454545454545454,0.2533263847916154,0.4719399037242694,8,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.3772727272727272,0.4363636363636363,0.305846692786304,-0.2477168471534311,8,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.45,0.6599999999999999,0.2424066148544786,-0.140028008402801,8,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,9,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.6272727272727273,0.2494829755366621,0.4281744192888376,9,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5,0.7000000000000001,0.2454056659441502,0.0,9,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.71,0.2273095684272437,0.420084025208403,9,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.6,0.2389300978768906,0.3464101615137754,9,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.2029785887041726,0.3779644730092272,10,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6181818181818182,0.5636363636363637,0.2539376414886672,0.2363636363636363,10,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7545454545454545,0.8363636363636364,0.1901617429510936,0.5393598899705937,10,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5,0.45,0.3077530872588379,0.0,10,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5166666666666667,0.3,0.259000057151339,0.0430331482911935,10,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,11,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.9,0.8333333333333334,0.1770615082064844,0.8280786712108251,11,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.7181818181818183,0.2367939060993597,0.4281744192888376,11,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7636363636363637,0.8727272727272727,0.1877127440052627,0.5272727272727272,11,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.65,0.2528321192600913,0.420084025208403,11,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.55,0.8799999999999999,0.3391220155055008,0.1889822365046136,12,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5636363636363637,0.7818181818181817,0.2057311133216289,0.1348399724926484,12,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.45,0.3454545454545454,0.349703391354296,-0.2345207879911714,12,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.55,0.4499999999999999,0.3041579010814528,0.1048284836721918,12,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5,0.8,0.2240471679872231,0.0,12,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,13,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.6272727272727273,0.2494829755366621,0.4281744192888376,13,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.5545454545454546,0.5727272727272728,0.2436589484020075,0.1556997888323046,13,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.45,0.6599999999999999,0.2424066148544786,-0.140028008402801,13,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.9666666666666668,0.174566241367069,0.6333333333333333,13,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,14,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.6272727272727273,0.2494829755366621,0.4281744192888376,14,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6272727272727273,0.7818181818181817,0.2109288615039123,0.2696799449852968,14,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.45,0.6599999999999999,0.2424066148544786,-0.140028008402801,14,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.8333333333333334,0.1798215801715011,0.6333333333333333,14,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,15,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.8333333333333334,0.1798215801715011,0.6333333333333333,15,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.7181818181818183,0.2367185805925873,0.4281744192888376,15,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.6363636363636364,0.2529406939807739,0.4281744192888376,15,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.25,0.0099999999999999,0.4411252764319444,-0.5773502691896257,15,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.20276892086624,0.3779644730092272,16,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.0833333333333333,0.0,0.4840001047477515,-0.8333333333333334,16,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7545454545454545,0.8363636363636364,0.1901617429510936,0.5393598899705937,16,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.3772727272727272,0.4363636363636363,0.3061292056142624,-0.2477168471534311,16,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.65,0.65,0.2528321192600913,0.420084025208403,16,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.55,0.8799999999999999,0.3391220155055008,0.1889822365046136,17,1,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.7636363636363637,0.8727272727272727,0.1877127440052627,0.5272727272727272,17,2,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.4318181818181818,0.409090909090909,0.3285979570948478,-0.137620470640795,17,3,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.55,0.45,0.3078079951513079,0.140028008402801,17,4,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.8166666666666667,0.8333333333333334,0.1798215801715011,0.6333333333333333,17,5,,,
rehab24_ex1,classification,88,20,True,active,mlp,0.6,0.92,0.2029785887041726,0.3779644730092272,18,1,,,
